County,Price(€),NotFullMarketPrice,VATExclusive,DescriptionofProperty,log_price,SaleYear,SaleMonth,Region,YearMonth,SaleMonthIndex,Region_Encoded
Dublin,594714.0,0,1,1,13.295837578178007,2018,2,DUBLIN_OTHER,201802,26,12.792165024651501
Louth,500000.0,0,0,0,13.122365377402328,2018,1,Louth,201801,25,12.001854688076284
Limerick,220290.0,0,1,1,12.30270467857416,2018,3,Limerick,201803,27,11.807910704038118
Kerry,370264.0,0,1,1,12.821974244476188,2018,7,Kerry,201807,31,11.73112026424403
Dublin,259911.89,0,1,1,12.4681018153982,2018,4,DUBLIN_OTHER,201804,28,12.792165024651501
Cork,155000.0,0,0,0,11.951186847493476,2018,12,Cork,201812,36,12.165988095792768
Kildare,277500.0,0,0,0,12.533579815765735,2018,8,Kildare,201808,32,12.322312193447285
Westmeath,75000.0,0,0,0,11.225256725762891,2018,11,Westmeath,201811,35,11.771167248734457
Waterford,262000.0,0,0,0,12.476103599529845,2018,3,Waterford,201803,27,11.70598561576006
Waterford,142000.0,0,0,0,11.863589378812122,2018,12,Waterford,201812,36,11.70598561576006
Wicklow,205000.0,0,0,0,12.230770136157428,2018,6,Wicklow,201806,30,12.462351550701587
Cork,252000.0,0,0,0,12.437188334739655,2018,2,Cork,201802,26,12.165988095792768
Dublin,460000.0,0,0,0,13.03898394237596,2018,1,DUBLIN_OTHER,201801,25,12.792165024651501
Dublin,170000.0,0,0,0,12.04355959836804,2018,10,DUBLIN11,201810,34,12.231928552997406
Cork,210000.0,1,0,0,12.25486757159303,2018,11,Cork,201811,35,12.165988095792768
Kilkenny,217000.0,0,0,0,12.28765724080691,2018,9,Kilkenny,201809,33,11.869325103304098
Roscommon,53000.0,0,0,0,10.87806606028079,2018,11,Roscommon,201811,35,11.207002852845791
Dublin,280428.72,0,1,1,12.544078419966675,2018,6,DUBLIN_OTHER,201806,30,12.792165024651501
Kerry,151000.0,0,0,0,11.92504173829169,2018,5,Kerry,201805,29,11.73112026424403
Louth,235000.0,0,0,0,12.367345048436391,2018,4,Louth,201804,28,12.001854688076284
Dublin,400881.06,0,1,1,12.901422548315274,2018,3,DUBLIN7,201803,27,12.563783287609677
Leitrim,203275.0,0,1,1,12.22231994050804,2018,2,Leitrim,201802,26,11.298417606923344
Cork,161000.0,0,0,0,11.989165855127435,2018,7,Cork,201807,31,12.165988095792768
Sligo,68000.0,0,0,0,11.127277689932466,2018,7,Sligo,201807,31,11.668543127047732
Dublin,471365.64,0,1,1,13.06339149905467,2018,4,DUBLIN_OTHER,201804,28,12.792165024651501
Cork,130000.0,0,0,0,11.775297421715829,2018,4,Cork,201804,28,12.165988095792768
Westmeath,100000.0,0,0,0,11.51293546492023,2018,6,Westmeath,201806,30,11.771167248734457
Louth,200000.0,0,0,0,12.206077645517674,2018,10,Louth,201810,34,12.001854688076284
Roscommon,22500.0,0,0,0,10.021315031649332,2018,9,Roscommon,201809,33,11.207002852845791
Cavan,555000.0,0,0,0,13.22672519452875,2018,6,Cavan,201806,30,11.406270901618887
Limerick,88000.0,0,0,0,11.38510345703214,2018,5,Limerick,201805,29,11.807910704038118
Wexford,67500.0,0,0,0,11.119897691565695,2018,7,Wexford,201807,31,11.83944843288389
Cork,290000.0,0,0,0,12.577639650232571,2018,1,Cork,201801,25,12.165988095792768
Dublin,330963.7,0,0,0,12.709767002146377,2018,12,DUBLIN_OTHER,201812,36,12.792165024651501
Galway,377500.0,0,0,0,12.84132849667433,2018,12,Galway,201812,36,11.944721715705228
Galway,310000.0,0,0,0,12.644330802262578,2018,6,Galway,201806,30,11.944721715705228
Westmeath,159000.0,0,0,0,11.976665770490769,2018,7,Westmeath,201807,31,11.771167248734457
Wicklow,379000.0,0,1,1,12.84529412258351,2018,12,Wicklow,201812,36,12.462351550701587
Dublin,240000.0,0,0,0,12.388398368982116,2018,9,DUBLIN13,201809,33,12.636783970041803
Meath,355000.0,0,0,0,12.779875885354992,2018,12,Meath,201812,36,12.347738879653729
Donegal,123000.0,0,0,0,11.719947764402807,2018,6,Donegal,201806,30,11.459397418934007
Donegal,100000.0,0,0,0,11.51293546492023,2018,9,Donegal,201809,33,11.459397418934007
Tipperary,150000.0,0,0,0,11.918397239722838,2018,6,Tipperary,201806,30,11.428303744800901
Tipperary,83000.0,1,0,0,11.326607934898927,2018,10,Tipperary,201810,34,11.428303744800901
Clare,45000.0,0,0,0,10.714439990727769,2018,9,Clare,201809,33,11.667214562220138
Dublin,353200.0,0,0,0,12.774792578965013,2018,6,DUBLIN7,201806,30,12.563783287609677
Cork,90000.0,0,0,0,11.407576060361786,2018,10,Cork,201810,34,12.165988095792768
Donegal,130000.0,0,0,0,11.775297421715829,2018,4,Donegal,201804,28,11.459397418934007
Wexford,253594.0,0,1,1,12.443493785262516,2018,10,Wexford,201810,34,11.83944843288389
Kilkenny,156000.0,1,0,0,11.95761769646754,2018,12,Kilkenny,201812,36,11.869325103304098
Dublin,220000.0,0,0,0,12.301387370778713,2018,5,DUBLIN24,201805,29,12.350204422908659
Leitrim,50000.0,1,0,0,10.819798284210286,2018,5,Leitrim,201805,29,11.298417606923344
Meath,79500.0,0,0,0,11.283524879179666,2018,3,Meath,201803,27,12.347738879653729
Meath,303964.0,0,1,1,12.624667842181262,2018,4,Meath,201804,28,12.347738879653729
Meath,318500.0,0,1,1,12.671380893706852,2018,12,Meath,201812,36,12.347738879653729
Kerry,39000.0,0,0,0,10.5713425658087,2018,5,Kerry,201805,29,11.73112026424403
Dublin,593905.06,0,1,1,13.294476437689896,2018,6,DUBLIN_OTHER,201806,30,12.792165024651501
Waterford,175000.0,0,0,0,12.07254696717504,2018,2,Waterford,201802,26,11.70598561576006
Waterford,242000.0,0,0,0,12.396697137361691,2018,3,Waterford,201803,27,11.70598561576006
Louth,42000.0,0,0,0,10.645448706505872,2018,9,Louth,201809,33,12.001854688076284
Dublin,860000.0,0,0,0,13.664688831019712,2018,2,DUBLIN_OTHER,201802,26,12.792165024651501
Donegal,172500.0,0,0,0,12.058158312538197,2018,1,Donegal,201801,25,11.459397418934007
Dublin,440000.0,0,0,0,12.994532278619134,2018,10,DUBLIN9,201810,34,12.720079795790353
Limerick,183000.0,0,0,0,12.117246896289505,2018,8,Limerick,201808,32,11.807910704038118
Dublin,366300.0,0,0,0,12.81121067876591,2018,9,DUBLIN15,201809,33,12.602218840989408
Cork,140000.0,0,0,0,11.849404844423074,2018,10,Cork,201810,34,12.165988095792768
Dublin,502202.64,0,1,1,13.126760973787675,2018,9,DUBLIN_OTHER,201809,33,12.792165024651501
Clare,140000.0,0,0,0,11.849404844423074,2018,1,Clare,201801,25,11.667214562220138
Limerick,212000.0,0,0,0,12.264346270624156,2018,10,Limerick,201810,34,11.807910704038118
Monaghan,77130.05,0,0,0,11.253261202215391,2018,11,Monaghan,201811,35,11.546579932283274
Dublin,500000.0,0,0,0,13.122365377402328,2018,8,DUBLIN15,201808,32,12.602218840989408
Kerry,225000.0,0,0,0,12.323860125621126,2018,4,Kerry,201804,28,11.73112026424403
Mayo,48000.0,0,0,0,10.778977123006351,2018,7,Mayo,201807,31,11.553941482558407
Dublin,995000.0,0,0,0,13.81049902116535,2018,11,DUBLIN4,201811,35,13.215242161160921
Dublin,314000.0,0,0,0,12.657151449598697,2018,8,DUBLIN14,201808,32,13.073928554401666
Kildare,350000.0,0,0,0,12.765691290604371,2018,3,Kildare,201803,27,12.322312193447285
Dublin,206390.0,0,0,0,12.237527706987672,2018,2,DUBLIN_OTHER,201802,26,12.792165024651501
Limerick,301000.0,0,0,0,12.614868865984633,2018,5,Limerick,201805,29,11.807910704038118
Roscommon,115000.0,0,0,0,11.652696102959752,2018,9,Roscommon,201809,33,11.207002852845791
Sligo,116000.0,0,0,0,11.661354090741,2018,10,Sligo,201810,34,11.668543127047732
Galway,675000.0,0,0,0,13.42246945133505,2018,9,Galway,201809,33,11.944721715705228
Dublin,969163.0,0,1,1,13.784189123198331,2018,6,DUBLIN_OTHER,201806,30,12.792165024651501
Dublin,206851.0,0,0,0,12.23975884068497,2018,3,DUBLIN15,201803,27,12.602218840989408
Dublin,205000.0,1,0,0,12.230770136157428,2018,9,DUBLIN16,201809,33,13.007190407985902
Galway,135000.0,0,0,0,11.81303746480054,2018,10,Galway,201810,34,11.944721715705228
Kerry,165000.0,0,0,0,12.013706813470414,2018,10,Kerry,201810,34,11.73112026424403
Tipperary,20500.0,0,0,0,9.928228944424577,2018,3,Tipperary,201803,27,11.428303744800901
Kildare,245770.91,0,1,1,12.412159189681269,2018,11,Kildare,201811,35,12.322312193447285
Meath,264318.0,0,1,1,12.484911986014616,2018,8,Meath,201808,32,12.347738879653729
Kildare,194000.0,0,0,0,12.175618592671356,2018,11,Kildare,201811,35,12.322312193447285
Kerry,50000.0,1,0,0,10.819798284210286,2018,3,Kerry,201803,27,11.73112026424403
Laois,155000.0,1,0,0,11.951186847493476,2018,6,Laois,201806,30,11.731707045665724
Kerry,182500.0,0,0,0,12.114510931441728,2018,6,Kerry,201806,30,11.73112026424403
Louth,230000.0,0,1,1,12.345838935721968,2018,8,Louth,201808,32,12.001854688076284
Cork,255000.0,1,1,1,12.449022745701502,2018,8,Cork,201808,32,12.165988095792768
Westmeath,202000.0,0,0,0,12.216027926866138,2018,7,Westmeath,201807,31,11.771167248734457
Laois,197000.0,0,0,0,12.190964083849376,2018,12,Laois,201812,36,11.731707045665724
Limerick,206000.0,0,0,0,12.235636302128867,2018,1,Limerick,201801,25,11.807910704038118
Cork,120000.0,0,0,0,11.695255355062796,2018,8,Cork,201808,32,12.165988095792768
Tipperary,121000.0,0,0,0,11.703554089007538,2018,5,Tipperary,201805,29,11.428303744800901
Dublin,145374.44,0,1,1,11.887074916471589,2018,4,DUBLIN_OTHER,201804,28,12.792165024651501
Wicklow,315418.5,0,1,1,12.661658777852288,2018,10,Wicklow,201810,34,12.462351550701587
Dublin,360000.0,0,0,0,12.793862088206213,2018,5,DUBLIN7,201805,29,12.563783287609677
Cork,182500.0,0,0,0,12.114510931441728,2018,9,Cork,201809,33,12.165988095792768
Dublin,1350000.0,0,0,0,14.11561589115508,2018,7,DUBLIN18,201807,31,13.085387873422622
Kildare,425000.0,0,0,0,12.959846800844964,2018,12,Kildare,201812,36,12.322312193447285
Meath,202500.0,0,0,0,12.218500103788145,2018,8,Meath,201808,32,12.347738879653729
Clare,350000.0,0,0,0,12.765691290604371,2018,10,Clare,201810,34,11.667214562220138
Meath,175000.0,0,0,0,12.07254696717504,2018,11,Meath,201811,35,12.347738879653729
Dublin,361233.48,0,1,1,12.797282555548172,2018,11,DUBLIN_OTHER,201811,35,12.792165024651501
Kilkenny,60000.0,1,0,0,11.002116507732016,2018,1,Kilkenny,201801,25,11.869325103304098
Carlow,185000.0,0,0,0,12.128116509451258,2018,5,Carlow,201805,29,11.819999313691447
Kildare,206000.0,0,0,0,12.235636302128867,2018,8,Kildare,201808,32,12.322312193447285
Limerick,40000.0,0,0,0,10.59665973278358,2018,8,Limerick,201808,32,11.807910704038118
Leitrim,100000.0,0,0,0,11.51293546492023,2018,2,Leitrim,201802,26,11.298417606923344
Kilkenny,302500.0,0,0,0,12.619839862232691,2018,3,Kilkenny,201803,27,11.869325103304098
Mayo,120000.0,0,0,0,11.695255355062796,2018,6,Mayo,201806,30,11.553941482558407
Dublin,700440.53,0,1,1,13.459466172324722,2018,8,DUBLIN_OTHER,201808,32,12.792165024651501
Dublin,335000.0,0,0,0,12.721888795877376,2018,6,DUBLIN9,201806,30,12.720079795790353
Cork,245000.0,0,0,0,12.409017571151187,2018,11,Cork,201811,35,12.165988095792768
Dublin,259911.89,0,1,1,12.4681018153982,2018,4,DUBLIN_OTHER,201804,28,12.792165024651501
Kildare,271365.0,0,1,1,12.51122374219029,2018,1,Kildare,201801,25,12.322312193447285
Meath,215000.0,0,0,0,12.278397958261774,2018,12,Meath,201812,36,12.347738879653729
Dublin,320000.0,0,0,0,12.676079399771028,2018,4,DUBLIN13,201804,28,12.636783970041803
Kildare,535000.0,0,1,1,13.190023895035274,2018,2,Kildare,201802,26,12.322312193447285
Wicklow,402500.0,0,0,0,12.90545286030972,2018,10,Wicklow,201810,34,12.462351550701587
Kildare,233480.0,0,1,1,12.360855982330657,2018,6,Kildare,201806,30,12.322312193447285
Cork,143000.0,0,0,0,11.870606902224589,2018,5,Cork,201805,29,12.165988095792768
Dublin,1070000.0,0,0,0,13.883170141017091,2018,5,DUBLIN4,201805,29,13.215242161160921
Dublin,250000.0,0,0,0,12.429220196836384,2018,5,DUBLIN15,201805,29,12.602218840989408
Offaly,35000.0,0,0,0,10.463131911491969,2018,11,Offaly,201811,35,11.666677309439239
Limerick,135000.0,0,0,0,11.81303746480054,2018,3,Limerick,201803,27,11.807910704038118
Dublin,259500.0,0,1,1,12.466515835145202,2018,10,DUBLIN_OTHER,201810,34,12.792165024651501
Dublin,1335000.0,0,0,0,14.104442598879876,2018,4,DUBLIN4,201804,28,13.215242161160921
Kildare,510000.0,0,0,0,13.1421679654829,2018,12,Kildare,201812,36,12.322312193447285
Kildare,176000.0,0,0,0,12.07824495582233,2018,11,Kildare,201811,35,12.322312193447285
Cork,295000.0,0,0,0,12.59473402514672,2018,10,Cork,201810,34,12.165988095792768
Westmeath,277000.0,0,0,0,12.531776395271262,2018,9,Westmeath,201809,33,11.771167248734457
Cork,675000.0,0,0,0,13.42246945133505,2018,12,Cork,201812,36,12.165988095792768
Dublin,259911.89,0,1,1,12.4681018153982,2018,5,DUBLIN_OTHER,201805,29,12.792165024651501
Cork,488987.0,0,1,1,13.1000932282786,2018,3,Cork,201803,27,12.165988095792768
Wicklow,396000.0,0,0,0,12.889172015485954,2018,12,Wicklow,201812,36,12.462351550701587
Wicklow,420000.0,0,0,0,12.948012371209098,2018,2,Wicklow,201802,26,12.462351550701587
Dublin,244260.0,0,0,0,12.405992604714898,2018,11,DUBLIN24,201811,35,12.350204422908659
Cork,325991.0,0,1,1,12.694628120170435,2018,7,Cork,201807,31,12.165988095792768
Carlow,183000.0,0,0,0,12.117246896289505,2018,5,Carlow,201805,29,11.819999313691447
Clare,166250.0,0,0,0,12.021253973537604,2018,12,Clare,201812,36,11.667214562220138
Dublin,230000.0,0,0,0,12.345838935721968,2018,4,DUBLIN_OTHER,201804,28,12.792165024651501
Cork,181000.0,0,0,0,12.10625783509458,2018,5,Cork,201805,29,12.165988095792768
Waterford,175000.0,0,0,0,12.07254696717504,2018,11,Waterford,201811,35,11.70598561576006
Kerry,422907.49,0,1,1,12.954911098927074,2018,9,Kerry,201809,33,11.73112026424403
Westmeath,155000.0,0,0,0,11.951186847493476,2018,12,Westmeath,201812,36,11.771167248734457
Kerry,515000.0,0,0,0,13.15192412139156,2018,12,Kerry,201812,36,11.73112026424403
Kerry,213000.0,0,0,0,12.269052139516225,2018,1,Kerry,201801,25,11.73112026424403
Galway,340000.0,0,0,0,12.73670383776449,2018,3,Galway,201803,27,11.944721715705228
Kerry,150000.0,0,0,0,11.918397239722838,2018,5,Kerry,201805,29,11.73112026424403
Dublin,1762115.0,0,1,1,14.382025917590507,2018,5,DUBLIN_OTHER,201805,29,12.792165024651501
Cork,290748.89,0,1,1,12.58021869204894,2018,8,Cork,201808,32,12.165988095792768
Kildare,305000.0,0,0,0,12.628070334272698,2018,8,Kildare,201808,32,12.322312193447285
Westmeath,115000.0,0,0,0,11.652696102959752,2018,6,Westmeath,201806,30,11.771167248734457
Sligo,161000.0,0,0,0,11.989165855127435,2018,6,Sligo,201806,30,11.668543127047732
Mayo,140000.0,0,0,0,11.849404844423074,2018,3,Mayo,201803,27,11.553941482558407
Limerick,165000.0,0,0,0,12.013706813470414,2018,3,Limerick,201803,27,11.807910704038118
Cavan,60000.0,0,0,0,11.002116507732016,2018,10,Cavan,201810,34,11.406270901618887
Dublin,400000.0,0,1,1,12.899222326086994,2018,9,DUBLIN_OTHER,201809,33,12.792165024651501
Louth,211575.0,0,0,0,12.262339550983476,2018,12,Louth,201812,36,12.001854688076284
Clare,50050.0,0,0,0,10.820797764563748,2018,4,Clare,201804,28,11.667214562220138
Meath,450000.0,0,0,0,13.017005083966255,2018,6,Meath,201806,30,12.347738879653729
Limerick,310000.0,0,0,0,12.644330802262578,2018,11,Limerick,201811,35,11.807910704038118
Clare,110000.0,0,0,0,11.60824473564232,2018,12,Clare,201812,36,11.667214562220138
Waterford,86000.0,0,0,0,11.362114203075018,2018,7,Waterford,201807,31,11.70598561576006
Dublin,215000.0,0,0,0,12.278397958261774,2018,7,DUBLIN15,201807,31,12.602218840989408
Dublin,570000.0,0,0,0,13.25339339419516,2018,3,DUBLIN2,201803,27,12.86690946372575
Laois,192500.0,0,0,0,12.167856627501678,2018,10,Laois,201810,34,11.731707045665724
Limerick,290000.0,0,0,0,12.577639650232571,2018,1,Limerick,201801,25,11.807910704038118
Dublin,395000.0,0,0,0,12.886643575525625,2018,1,DUBLIN6,201801,25,13.274937026093742
Mayo,157500.0,0,0,0,11.967187086434018,2018,7,Mayo,201807,31,11.553941482558407
Cork,308370.0,0,1,1,12.639058882527426,2018,11,Cork,201811,35,12.165988095792768
Clare,202000.0,0,0,0,12.216027926866138,2018,9,Clare,201809,33,11.667214562220138
Wexford,285000.0,0,0,0,12.560247968016562,2018,7,Wexford,201807,31,11.83944843288389
Cavan,142181.5,0,0,0,11.864866722673945,2018,2,Cavan,201802,26,11.406270901618887
Tipperary,47000.0,0,0,0,10.757924157061597,2018,5,Tipperary,201805,29,11.428303744800901
Dublin,365000.0,0,1,1,12.807655372286902,2018,7,DUBLIN_OTHER,201807,31,12.792165024651501
Dublin,295154.0,0,1,1,12.595255921064055,2018,10,DUBLIN_OTHER,201810,34,12.792165024651501
Kilkenny,113000.0,0,0,0,11.635151947212842,2018,2,Kilkenny,201802,26,11.869325103304098
Clare,188547.0,0,1,1,12.147107895364268,2018,12,Clare,201812,36,11.667214562220138
Roscommon,171000.0,0,0,0,12.049424683420916,2018,7,Roscommon,201807,31,11.207002852845791
Galway,126000.0,0,0,0,11.744045122410055,2018,7,Galway,201807,31,11.944721715705228
Wicklow,575000.0,0,0,0,13.26212705890841,2018,11,Wicklow,201811,35,12.462351550701587
Laois,270000.0,0,0,0,12.506180941677355,2018,11,Laois,201811,35,11.731707045665724
Donegal,125000.0,0,0,0,11.736077016252436,2018,12,Donegal,201812,36,11.459397418934007
Dublin,766520.0,0,1,1,13.549617374178982,2018,11,DUBLIN_OTHER,201811,35,12.792165024651501
Kildare,180000.0,0,0,0,12.100717685412471,2018,8,Kildare,201808,32,12.322312193447285
Dublin,327000.0,0,0,0,12.69771850797869,2018,11,DUBLIN1,201811,35,12.428985726095533
Dublin,775000.0,0,0,0,13.560619598657231,2018,1,DUBLIN_OTHER,201801,25,12.792165024651501
Donegal,230000.0,0,0,0,12.345838935721968,2018,11,Donegal,201811,35,11.459397418934007
Cork,264317.18,0,1,1,12.484908883697823,2018,4,Cork,201804,28,12.165988095792768
Galway,299118.0,0,1,1,12.60859676650553,2018,4,Galway,201804,28,11.944721715705228
Wexford,166500.0,0,0,0,12.022756594390604,2018,12,Wexford,201812,36,11.83944843288389
Cork,250000.0,0,0,0,12.429220196836384,2018,1,Cork,201801,25,12.165988095792768
Mayo,35000.0,0,0,0,10.463131911491969,2018,6,Mayo,201806,30,11.553941482558407
Wicklow,515418.5,0,1,1,13.152736411176187,2018,7,Wicklow,201807,31,12.462351550701587
Westmeath,115000.0,0,0,0,11.652696102959752,2018,10,Westmeath,201810,34,11.771167248734457
Dublin,1775000.0,0,0,0,14.389311544271775,2018,12,DUBLIN_OTHER,201812,36,12.792165024651501
Wicklow,271000.0,0,0,0,12.509877789891933,2018,8,Wicklow,201808,32,12.462351550701587
Meath,334802.0,0,1,1,12.721297578130788,2018,11,Meath,201811,35,12.347738879653729
Meath,356828.0,0,1,1,12.785011954412017,2018,6,Meath,201806,30,12.347738879653729
Tipperary,65000.0,0,0,0,11.082157933374816,2018,12,Tipperary,201812,36,11.428303744800901
Clare,54000.0,0,0,0,10.896757843893464,2018,6,Clare,201806,30,11.667214562220138
Cork,334000.0,0,0,0,12.718899265966332,2018,2,Cork,201802,26,12.165988095792768
Dublin,321585.0,0,1,1,12.68102028300108,2018,7,DUBLIN_OTHER,201807,31,12.792165024651501
Tipperary,111000.0,0,0,0,11.6172944892629,2018,12,Tipperary,201812,36,11.428303744800901
Mayo,475000.0,0,0,0,13.07107218827772,2018,7,Mayo,201807,31,11.553941482558407
Dublin,420000.0,0,0,0,12.948012371209098,2018,1,DUBLIN5,201801,25,12.67924578677129
Meath,375000.0,0,0,0,12.83468397161566,2018,10,Meath,201810,34,12.347738879653729
Donegal,27500.0,0,0,0,10.221977646629885,2018,5,Donegal,201805,29,11.459397418934007
Tipperary,71000.0,0,0,0,11.170449240431308,2018,10,Tipperary,201810,34,11.428303744800901
Dublin,396475.0,0,1,1,12.890370788590747,2018,7,DUBLIN_OTHER,201807,31,12.792165024651501
Louth,303964.0,0,1,1,12.624667842181262,2018,4,Louth,201804,28,12.001854688076284
Dublin,675000.0,0,0,0,13.42246945133505,2018,5,DUBLIN18,201805,29,13.085387873422622
Cork,308370.0,0,1,1,12.639058882527426,2018,4,Cork,201804,28,12.165988095792768
Dublin,665000.0,0,0,0,13.407543823396258,2018,12,DUBLIN_OTHER,201812,36,12.792165024651501
Dublin,235000.0,0,0,0,12.367345048436391,2018,5,DUBLIN1,201805,29,12.428985726095533
Wexford,42000.0,1,0,0,10.645448706505872,2018,5,Wexford,201805,29,11.83944843288389
Tipperary,65000.0,1,0,0,11.082157933374816,2018,7,Tipperary,201807,31,11.428303744800901
Kildare,265000.0,0,0,0,12.487488878546143,2018,10,Kildare,201810,34,12.322312193447285
Kildare,327753.0,0,1,1,12.700018605975576,2018,6,Kildare,201806,30,12.322312193447285
Galway,370000.0,0,0,0,12.821260987319455,2018,8,Galway,201808,32,11.944721715705228
Kildare,330000.0,0,0,0,12.706850963741102,2018,7,Kildare,201807,31,12.322312193447285
Kildare,127461.07,1,0,0,11.755574109125552,2018,11,Kildare,201811,35,12.322312193447285
Dublin,830088.0,0,0,0,13.629288202939836,2018,3,DUBLIN6,201803,27,13.274937026093742
Kildare,235000.0,0,0,0,12.367345048436391,2018,1,Kildare,201801,25,12.322312193447285
Dublin,69176.76,1,0,0,11.144434702666564,2018,9,DUBLIN8,201809,33,12.462186656060013
Dublin,319376.0,0,1,1,12.674127502151418,2018,10,DUBLIN_OTHER,201810,34,12.792165024651501
Kildare,206000.0,0,0,0,12.235636302128867,2018,12,Kildare,201812,36,12.322312193447285
Kildare,150000.0,0,0,0,11.918397239722838,2018,12,Kildare,201812,36,12.322312193447285
Dublin,470000.0,0,0,0,13.060490101343552,2018,8,DUBLIN9,201808,32,12.720079795790353
Cork,55000.0,0,0,0,10.915106645867503,2018,7,Cork,201807,31,12.165988095792768
Dublin,850000.0,0,0,0,13.652992804936396,2018,5,DUBLIN3,201805,29,12.835191168323316
